Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	ctrlSubtracted	CLSC	Specificity	UniqueSpec	UniqueSpecSum	UniqueAvgSpec	PreySequenceLength	UniProtID
N	Q3BBV0	NBPF1	11|14	25	12.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	17.84	125.0	0.0	12.5	7.04	inf	9|9	18	9.0	1214	NBPF1_HUMAN
N	Q08AM6	VAC14	3|3	6	3.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	4.99	30.0	0.0	3.0	2.62	5.2	2|3	5	2.5	782	VAC14_HUMAN
N	P19525	EIF2AK2	10|9	19	9.5	2	0|0|0|2|2|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	8.53	7.12	0.0	9.17	11.38	38.58	7|5	12	6.0	551	E2AK2_HUMAN
N	Q9NRA8	EIF4ENIF1	17|18	35	17.5	2	0|2|0|0|0|0|0|0|4|0|0|3	1.0	1.0	1.0	1.0	1.0	9.77	5.83	0.0	16.75	11.63	8.06	11|11	22	11.0	985	4ET_HUMAN
N	P48556	PSMD8	5|5	10	5.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	8.38	50.0	0.0	5.0	9.77	inf	5|5	10	5.0	350	PSMD8_HUMAN
N	Q92900	UPF1	188|202	390	195.0	2	70|56|81|58|61|0|0|0|55|54|51|58	0.88	1.0	0.88	1.0	0.88	1.16	2.76	0.01	149.67	91.57	31.76	61|61	122	61.0	1118	RENT1_HUMAN
N	P62424	RPL7A	10|6	16	8.0	2	0|0|3|0|0|0|3|0|0|0|0|0	0.75	0.98	0.77	0.98	0.77	0.22	4.0	0.01	7.5	19.29	0.89	5|4	9	4.5	266	RL7A_HUMAN
N	P46778	RPL21	2|3	5	2.5	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.17	25.0	0.0	2.5	10.69	0.49	2|3	5	2.5	160	RL21_HUMAN
N	P47914	RPL29	3|4	7	3.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.96	35.0	0.0	3.5	15.06	6.74	2|2	4	2.0	159	RL29_HUMAN
N	Q49AM3	TTC31	5|4	9	4.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.7	45.0	0.0	4.5	5.93	58.5	4|4	8	4.0	519	TTC31_HUMAN
N	Q53EP0	FNDC3B	7|4	11	5.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.73	55.0	0.0	5.5	3.12	0.9	5|2	7	3.5	1204	FND3B_HUMAN
N	Q86XZ4	SPATS2	18|16	34	17.0	2	3|0|7|3|3|0|0|0|4|5|4|0	0.95	0.99	0.94	0.99	0.95	2.14	3.19	0.01	14.58	18.3	20.99	16|12	28	14.0	545	SPAS2_HUMAN
N	P78362	SRPK2	7|6	13	6.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	10.02	65.0	0.0	6.5	6.46	inf	7|5	12	6.0	688	SRPK2_HUMAN
N	P47974	ZFP36L2	3|4	7	3.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.96	35.0	0.0	3.5	4.85	inf	3|2	5	2.5	494	TISD_HUMAN
N	Q15833	STXBP2	2|3	5	2.5	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.11	25.0	0.0	2.5	2.9	inf	2|2	4	2.0	590	STXB2_HUMAN
N	O95801	TTC4	7|6	13	6.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	10.02	65.0	0.0	6.5	11.49	3.6	3|5	8	4.0	387	TTC4_HUMAN
N	Q12899	TRIM26	4|3	7	3.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.97	35.0	0.0	3.5	4.44	inf	4|3	7	3.5	539	TRI26_HUMAN
N	Q96T21	SECISBP2	9|12	21	10.5	2	0|0|0|0|4|0|0|0|0|0|0|0	0.94	0.96	0.93	0.96	0.94	2.22	7.88	0.01	10.17	8.15	121.85	8|11	19	9.5	854	SEBP2_HUMAN
N	P48634	PRRC2A	63|62	125	62.5	2	14|21|10|13|9|0|0|0|13|11|16|13	1.0	1.0	1.0	1.0	1.0	21.55	3.68	0.0	52.5	16.65	19.5	34|33	67	33.5	2157	PRC2A_HUMAN
N	Q5VYS8	TUT7	32|29	61	30.5	2	11|5|6|0|4|0|0|0|5|4|3|0	1.0	1.0	1.0	1.0	1.0	9.23	4.16	0.0	27.33	12.5	58.48	29|26	55	27.5	1495	TUT7_HUMAN
N	Q9H694	BICC1	20|20	40	20.0	2	7|4|3|4|4|0|0|0|0|4|4|0	1.0	1.0	1.0	1.0	1.0	7.75	4.0	0.0	17.5	12.29	17.84	19|16	35	17.5	974	BICC1_HUMAN
N	Q96LB3	IFT74	2|2	4	2.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.11	20.0	0.0	2.0	2.28	52.0	2|2	4	2.0	600	IFT74_HUMAN
N	P51114	FXR1	31|29	60	30.0	2	8|4|3|4|3|0|0|0|5|3|3|2	1.0	1.0	1.0	1.0	1.0	15.66	5.29	0.0	27.08	29.83	8.08	20|15	35	17.5	621	FXR1_HUMAN
N	Q9BRZ2	TRIM56	4|4	8	4.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.7	40.0	0.0	4.0	3.62	8.32	3|3	6	3.0	755	TRI56_HUMAN
N	O95810	CAVIN2	5|7	12	6.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	8.38	60.0	0.0	6.0	9.66	inf	5|4	9	4.5	425	CAVN2_HUMAN
N	Q9NUD5	ZCCHC3	40|39	79	39.5	2	10|7|7|6|4|0|0|0|7|7|3|5	1.0	1.0	1.0	1.0	1.0	20.36	4.94	0.0	34.83	59.12	37.5	17|19	36	18.0	403	ZCHC3_HUMAN
N	Q86VY4	TSPYL5	7|7	14	7.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	11.62	70.0	0.0	7.0	11.48	inf	6|5	11	5.5	417	TSYL5_HUMAN
N	O75569	PRKRA	9|10	19	9.5	2	0|0|3|0|0|0|0|0|0|0|0|0	0.96	0.97	0.96	0.97	0.96	3.05	9.5	0.0	9.25	20.95	inf	4|7	11	5.5	302	PRKRA_HUMAN
N	Q13042	CDC16	7|7	14	7.0	2	0|0|0|0|2|0|0|0|3|0|0|0	0.89	0.89	0.89	0.89	0.89	2.06	4.2	0.01	6.58	7.26	9.93	7|6	13	6.5	620	CDC16_HUMAN
N	O75563	SKAP2	2|2	4	2.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.11	20.0	0.0	2.0	3.81	6.5	2|2	4	2.0	359	SKAP2_HUMAN
N	O95985	TOP3B	16|15	31	15.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	23.93	155.0	0.0	15.5	12.3	73.27	14|13	27	13.5	862	TOP3B_HUMAN
N	P50914	RPL14	5|4	9	4.5	2	0|0|0|0|0|0|0|0|2|2|0|0	0.69	0.84	0.68	0.84	0.69	0.11	3.38	0.01	4.17	13.27	2.36	4|3	7	3.5	215	RL14_HUMAN
N	Q96GE4	CEP95	3|4	7	3.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.96	35.0	0.0	3.5	2.92	20.22	2|3	5	2.5	821	CEP95_HUMAN
N	Q6P158	DHX57	56|51	107	53.5	2	14|9|7|7|9|0|0|0|9|4|6|5	1.0	1.0	1.0	1.0	1.0	26.36	5.02	0.0	47.67	23.53	39.96	37|36	73	36.5	1386	DHX57_HUMAN
N	Q14694	USP10	65|64	129	64.5	2	7|15|12|14|11|0|0|0|11|9|11|11	1.0	1.0	1.0	1.0	1.0	32.63	4.72	0.0	56.08	48.07	35.67	29|28	57	28.5	798	UBP10_HUMAN
N	Q5H9U9	DDX60L	16|13	29	14.5	2	4|2|0|4|3|0|0|0|0|0|3|0	0.99	1.0	0.99	1.0	0.99	3.58	3.95	0.0	13.17	5.28	14.35	14|12	26	13.0	1706	DDX6L_HUMAN
N	O60524	NEMF	6|3	9	4.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.96	45.0	0.0	4.5	2.86	2.63	5|3	8	4.0	1076	NEMF_HUMAN
N	P51116	FXR2	13|15	28	14.0	2	0|0|3|0|0|0|0|0|2|0|0|0	1.0	1.0	1.0	1.0	1.0	7.97	8.4	0.0	13.58	13.8	4.72	9|8	17	8.5	673	FXR2_HUMAN
N	O60841	EIF5B	25|26	51	25.5	2	10|8|4|8|5|0|0|0|9|8|8|8	0.91	0.95	0.9	0.95	0.91	1.75	2.83	0.01	19.83	11.12	16.82	18|18	36	18.0	1220	IF2P_HUMAN
N	Q93073	SECISBP2L	7|4	11	5.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.7	55.0	0.0	5.5	3.42	143.0	5|3	8	4.0	1101	SBP2L_HUMAN
N	Q9UN86	G3BP2	21|16	37	18.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	25.47	185.0	0.0	18.5	26.25	inf	14|10	24	12.0	482	G3BP2_HUMAN
N	Q8N5U6	RNF10	6|5	11	5.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	8.41	55.0	0.0	5.5	4.64	16.82	2|4	6	3.0	811	RNF10_HUMAN
N	O95758	PTBP3	20|17	37	18.5	2	0|5|6|7|5|0|0|0|0|0|0|0	0.89	0.99	0.89	0.99	0.89	1.29	3.08	0.01	16.58	21.64	18.5	10|9	19	9.5	524	PTBP3_HUMAN
NSP1	Q5T749	KPRP	5|2	7	3.5	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	1.0	0.98	1.0	0.98	3.11	35.0	0.0	3.5	3.84	12.13	3|2	5	2.5	579	KPRP_HUMAN
NSP1	P09884	POLA1	26|23	49	24.5	2	0|0|2|5|7|0|0|0|6|6|4|4	1.0	1.0	1.0	1.0	1.0	7.4	3.87	0.0	21.67	9.43	31.85	22|18	40	20.0	1462	DPOLA_HUMAN
NSP1	P07477	PRSS1	36|22	58	29.0	2	5|0|0|0|0|0|8|9|0|0|0|0	0.98	1.0	0.98	1.0	0.98	3.25	3.95	0.0	27.17	69.96	12.49	2|2	4	2.0	247	TRY1_HUMAN
NSP1	P46783	RPS10	7|7	14	7.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	11.65	70.0	0.0	7.0	26.98	inf	5|6	11	5.5	165	RS10_HUMAN
NSP1	P25398	RPS12	3|3	6	3.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	4.96	30.0	0.0	3.0	14.45	inf	3|2	5	2.5	132	RS12_HUMAN
NSP1	P60866	RPS20	4|4	8	4.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.79	40.0	0.0	4.0	21.38	104.0	2|3	5	2.5	119	RS20_HUMAN
NSP1	Q13247	SRSF6	4|3	7	3.5	2	0|0|0|0|0|0|2|0|0|0|0|0	0.74	0.81	0.73	0.8	0.74	0.62	5.25	0.01	3.33	6.16	15.77	3|3	6	3.0	344	SRSF6_HUMAN
NSP1	Q5JSZ5	PRRC2B	55|64	119	59.5	2	19|22|4|10|4|0|0|0|6|5|14|9	1.0	1.0	1.0	1.0	1.0	9.4	3.25	0.0	51.75	14.77	43.76	29|40	69	34.5	2229	PRC2B_HUMAN
NSP1	Q14152	EIF3A	256|298	554	277.0	2	21|23|8|16|17|0|0|0|11|14|9|12	1.0	1.0	1.0	1.0	1.0	239.54	13.62	0.0	266.08	122.45	290.43	79|80	159	79.5	1382	EIF3A_HUMAN
NSP1	O75821	EIF3G	110|88	198	99.0	2	10|8|6|4|4|0|0|0|5|4|5|0	1.0	1.0	1.0	1.0	1.0	78.05	12.38	0.0	95.17	189.15	130.1	29|23	52	26.0	320	EIF3G_HUMAN
NSP10	O76031	CLPX	8|6	14	7.0	2	4|0|0|0|0|0|0|0|0|0|0|0	0.82	0.87	0.81	0.87	0.82	1.14	5.25	0.01	6.67	7.48	1.36	8|5	13	6.5	633	CLPX_HUMAN
NSP10	Q8N2M8	CLASRP	2|3	5	2.5	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.11	25.0	0.0	2.5	2.63	inf	2|3	5	2.5	674	CLASR_HUMAN
NSP10	Q68CP9	ARID2	15|14	29	14.5	2	0|0|4|3|4|0|0|0|3|6|2|0	0.91	0.95	0.9	0.95	0.91	1.76	3.11	0.01	12.67	4.9	23.5	10|8	18	9.0	1835	ARID2_HUMAN
NSP10	O43175	PHGDH	12|16	28	14.0	2	0|0|4|0|2|0|0|0|0|0|0|0	0.99	1.0	0.99	1.0	0.99	3.77	7.0	0.0	13.5	17.98	87.75	8|10	18	9.0	533	SERA_HUMAN
NSP10	Q9UI26	IPO11	5|4	9	4.5	2	0|0|2|0|0|0|0|0|0|0|0|0	0.86	0.9	0.85	0.9	0.86	1.41	6.75	0.01	4.33	3.03	28.22	5|3	8	4.0	1015	IPO11_HUMAN
NSP10	Q8NEY8	PPHLN1	3|3	6	3.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	4.96	30.0	0.0	3.0	4.91	9.75	2|2	4	2.0	434	PPHLN_HUMAN
NSP10	P46100	ATRX	4|7	11	5.5	2	0|0|2|0|0|0|0|0|0|0|0|2	0.76	0.99	0.76	0.99	0.76	0.08	4.12	0.01	5.17	1.47	4.48	3|3	6	3.0	2492	ATRX_HUMAN
NSP10	Q8NFD5	ARID1B	9|11	20	10.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	14.79	100.0	0.0	10.0	3.18	57.78	4|3	7	3.5	2236	ARI1B_HUMAN
NSP10	Q9H1B7	IRF2BPL	3|3	6	3.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	4.96	30.0	0.0	3.0	2.68	78.0	2|2	4	2.0	796	I2BPL_HUMAN
NSP10	Q96N66	MBOAT7	4|4	8	4.0	2	0|2|0|0|0|0|0|0|0|0|0|0	0.81	0.81	0.8	0.8	0.81	1.41	6.0	0.01	3.83	6.82	0.4	2|2	4	2.0	399	MBOA7_HUMAN
NSP10	Q9H0E3	SAP130	4|5	9	4.5	2	0|0|0|0|2|0|0|0|0|2|0|0	0.69	0.84	0.68	0.83	0.69	0.08	3.38	0.01	4.17	2.73	21.64	3|4	7	3.5	1083	SP130_HUMAN
NSP10	Q7L266	ASRGL1	2|2	4	2.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.11	20.0	0.0	2.0	4.61	5.78	2|2	4	2.0	308	ASGL1_HUMAN
NSP10	O14497	ARID1A	32|23	55	27.5	2	0|0|0|3|4|0|0|0|4|0|2|0	1.0	1.0	1.0	1.0	1.0	14.57	7.5	0.0	26.42	8.21	53.09	25|18	43	21.5	2285	ARI1A_HUMAN
NSP10	Q8TF40	FNIP1	2|2	4	2.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.11	20.0	0.0	2.0	1.25	20.8	2|2	4	2.0	1138	FNIP1_HUMAN
NSP12	Q04828	AKR1C1	7|8	15	7.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	11.62	75.0	0.0	7.5	15.05	6.96	6|7	13	6.5	323	AK1C1_HUMAN
NSP12	Q9Y485	DMXL1	58|62	120	60.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	86.16	600.0	0.0	60.0	12.84	65.0	47|50	97	48.5	3027	DMXL1_HUMAN
NSP12	Q9UBM7	DHCR7	2|2	4	2.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.11	20.0	0.0	2.0	2.73	0.32	2|2	4	2.0	475	DHCR7_HUMAN
NSP12	O75592	MYCBP2	12|8	20	10.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	13.2	100.0	0.0	10.0	1.39	2.21	9|8	17	8.5	4678	MYCB2_HUMAN
NSP12	Q02543	RPL18A	2|3	5	2.5	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.14	25.0	0.0	2.5	9.2	0.4	2|3	5	2.5	176	RL18A_HUMAN
NSP12	O95801	TTC4	3|3	6	3.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	4.96	30.0	0.0	3.0	5.02	1.54	3|2	5	2.5	387	TTC4_HUMAN
NSP13	O15143	ARPC1B	9|5	14	7.0	2	0|0|0|0|0|0|0|0|0|0|2|0	0.95	0.99	0.94	0.99	0.95	2.16	10.5	0.01	6.83	12.56	1.24	6|3	9	4.5	372	ARC1B_HUMAN
NSP13	Q99996	AKAP9	24|21	45	22.5	2	2|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	12.3	33.75	0.0	22.33	3.91	27.45	18|17	35	17.5	3907	AKAP9_HUMAN
NSP13	Q01850	CDR2	6|6	12	6.0	2	0|0|0|0|2|0|0|0|0|3|0|0	0.76	0.76	0.74	0.74	0.76	1.06	3.6	0.01	5.58	8.41	39.64	5|5	10	5.0	454	CDR2_HUMAN
NSP13	O14744	PRMT5	6|6	12	6.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	10.02	60.0	0.0	6.0	6.62	1.72	5|5	10	5.0	620	ANM5_HUMAN
NSP13	O14735	CDIPT	3|4	7	3.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.96	35.0	0.0	3.5	11.24	4.14	2|2	4	2.0	213	CDIPT_HUMAN
NSP13	O96008	TOMM40	5|5	10	5.0	2	0|0|0|0|0|0|2|0|0|0|0|0	0.9	0.9	0.91	0.91	0.91	2.3	7.5	0.01	4.83	9.15	2.81	4|4	8	4.0	361	TOM40_HUMAN
NSP13	Q15436	SEC23A	8|7	15	7.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	11.62	75.0	0.0	7.5	6.71	1.99	7|7	14	7.0	765	SC23A_HUMAN
NSP13	O15498	YKT6	9|3	12	6.0	2	0|0|3|0|0|0|0|0|0|0|0|0	0.73	0.96	0.72	0.95	0.73	-0.06	6.0	0.01	5.75	19.86	0.83	3|2	5	2.5	198	YKT6_HUMAN
NSP13	P23141	CES1	8|8	16	8.0	2	3|2|0|0|0|0|0|0|0|0|0|0	0.95	0.95	0.95	0.95	0.95	2.95	4.8	0.0	7.58	9.14	0.7	7|7	14	7.0	567	EST1_HUMAN
NSP13	Q15286	RAB35	14|15	29	14.5	2	0|0|0|0|0|0|0|0|2|4|0|0	0.99	1.0	0.99	1.0	0.99	4.97	7.25	0.0	14.0	47.64	2.17	8|8	16	8.0	201	RAB35_HUMAN
NSP13	Q9Y446	PKP3	17|15	32	16.0	2	3|0|4|2|4|0|0|0|3|3|0|0	1.0	1.0	1.0	1.0	1.0	5.85	4.36	0.0	14.42	12.38	21.3	14|12	26	13.0	797	PKP3_HUMAN
NSP13	O00154	ACOT7	12|11	23	11.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	17.89	115.0	0.0	11.5	21.26	2.17	7|7	14	7.0	370	BACH_HUMAN
NSP13	O15111	CHUK	2|3	5	2.5	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.14	25.0	0.0	2.5	2.3	16.25	2|2	4	2.0	745	IKKA_HUMAN
NSP13	Q9Y2D8	SSX2IP	5|4	9	4.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.73	45.0	0.0	4.5	5.01	11.14	4|4	8	4.0	614	ADIP_HUMAN
NSP13	Q96CW1	AP2M1	15|13	28	14.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	20.94	140.0	0.0	14.0	22.12	1.64	9|8	17	8.5	433	AP2M1_HUMAN
NSP13	Q00610	CLTC	51|37	88	44.0	2	6|8|0|0|3|0|0|0|0|0|9|9	1.0	1.0	1.0	1.0	1.0	16.91	5.08	0.0	41.08	16.78	1.19	44|31	75	37.5	1675	CLH1_HUMAN
NSP13	Q9H490	PIGU	4|4	8	4.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.73	40.0	0.0	4.0	6.29	1.14	3|3	6	3.0	435	PIGU_HUMAN
NSP13	O94964	SOGA1	7|7	14	7.0	2	0|0|0|0|3|0|0|0|0|0|3|0	0.76	0.76	0.74	0.74	0.76	1.07	3.5	0.01	6.5	2.68	15.36	6|6	12	6.0	1661	SOGA1_HUMAN
NSP13	P13498	CYBA	2|2	4	2.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.11	20.0	0.0	2.0	7.02	1.86	2|2	4	2.0	195	CY24A_HUMAN
NSP13	Q8IY63	AMOTL1	6|4	10	5.0	2	0|2|0|0|0|0|0|0|0|0|0|0	0.88	0.95	0.88	0.95	0.88	1.43	7.5	0.01	4.83	3.46	94.42	4|3	7	3.5	956	AMOL1_HUMAN
NSP13	P61803	DAD1	4|4	8	4.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.7	40.0	0.0	4.0	24.21	3.85	3|2	5	2.5	113	DAD1_HUMAN
NSP13	P14868	DARS1	11|8	19	9.5	2	2|0|0|0|0|0|0|0|0|0|0|0	0.99	1.0	0.99	1.0	0.99	4.3	14.25	0.0	9.33	12.74	1.35	9|8	17	8.5	501	SYDC_HUMAN
NSP13	Q96M89	CCDC138	12|9	21	10.5	2	0|3|0|0|3|0|0|0|0|2|0|3	0.85	0.99	0.86	0.99	0.86	0.95	3.5	0.01	9.58	9.85	3.04	10|8	18	9.0	665	CC138_HUMAN
NSP13	P39656	DDOST	4|2	6	3.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	1.0	0.98	1.0	0.98	3.14	30.0	0.0	3.0	4.5	1.37	2|2	4	2.0	456	OST48_HUMAN
NSP13	Q9UMS6	SYNPO2	4|3	7	3.5	2	0|0|2|0|0|0|0|0|0|0|0|0	0.74	0.81	0.73	0.8	0.74	0.62	5.25	0.01	3.33	2.08	32.55	3|3	6	3.0	1093	SYNP2_HUMAN
NSP13	Q9UBM7	DHCR7	6|10	16	8.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	10.03	80.0	0.0	8.0	11.52	1.33	5|5	10	5.0	475	DHCR7_HUMAN
NSP13	Q13409	DYNC1I2	7|3	10	5.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.96	50.0	0.0	5.0	5.59	1.37	6|3	9	4.5	612	DC1I2_HUMAN
NSP13	P05198	EIF2S1	6|7	13	6.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	10.09	65.0	0.0	6.5	14.11	1.16	5|7	12	6.0	315	IF2A_HUMAN
NSP13	P41091	EIF2S3	17|18	35	17.5	2	0|3|3|3|4|0|0|0|6|2|4|4	1.0	1.0	1.0	1.0	1.0	5.33	3.75	0.0	15.08	21.85	1.76	11|12	23	11.5	472	IF2G_HUMAN
NSP13	P60842	EIF4A1	13|13	26	13.0	2	2|2|3|4|0|0|0|0|3|3|0|0	0.99	0.99	0.99	0.99	0.99	4.68	3.9	0.0	11.58	22.83	2.07	10|8	18	9.0	347	IF4A1_HUMAN
NSP13	Q8TCJ2	STT3B	3|2	5	2.5	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.19	25.0	0.0	2.5	2.07	0.18	3|2	5	2.5	826	STT3B_HUMAN
NSP13	P27105	STOM	7|7	14	7.0	2	2|0|0|0|0|0|0|0|0|2|0|0	0.99	0.99	0.99	0.99	0.99	4.89	5.25	0.0	6.67	15.84	0.81	7|5	12	6.0	288	STOM_HUMAN
NSP13	P22087	FBL	4|2	6	3.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	1.0	0.99	1.0	0.99	3.53	30.0	0.0	3.0	6.39	1.73	4|2	6	3.0	321	FBRL_HUMAN
NSP13	O95573	ACSL3	6|4	10	5.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.7	50.0	0.0	5.0	4.75	0.36	6|4	10	5.0	720	ACSL3_HUMAN
NSP13	P04075	ALDOA	8|4	12	6.0	2	0|0|0|0|0|0|3|0|0|0|0|0	0.8	0.93	0.8	0.93	0.8	0.7	6.0	0.01	5.75	10.8	1.3	5|2	7	3.5	364	ALDOA_HUMAN
NSP13	Q9UPN7	PPP6R1	25|22	47	23.5	2	8|4|7|6|8|0|0|0|3|3|4|4	0.95	1.0	0.95	1.0	0.95	2.26	3.07	0.0	19.58	15.2	6.8	16|14	30	15.0	881	PP6R1_HUMAN
NSP13	Q14914	PTGR1	26|20	46	23.0	2	2|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	11.69	34.5	0.0	22.83	47.46	3.33	15|13	28	14.0	329	PTGR1_HUMAN
NSP13	Q9UPN4	CEP131	8|7	15	7.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	11.76	75.0	0.0	7.5	4.91	6.96	6|5	11	5.5	1044	CP131_HUMAN
NSP13	Q8IUD2	ERC1	73|70	143	71.5	2	10|10|8|10|7|0|0|0|13|12|9|5	1.0	1.0	1.0	1.0	1.0	44.06	6.13	0.0	64.5	40.55	28.67	46|46	92	46.0	1088	RB6I2_HUMAN
NSP13	Q86UU1	PHLDB1	9|11	20	10.0	2	0|2|0|2|0|0|0|0|0|0|2|0	0.99	1.0	0.99	1.0	0.99	3.74	5.0	0.0	9.5	4.72	38.0	8|10	18	9.0	1377	PHLB1_HUMAN
NSP13	Q14137	BOP1	7|5	12	6.0	2	0|0|0|2|3|0|0|0|0|0|0|0	0.7	0.89	0.7	0.89	0.7	0.06	3.6	0.01	5.58	5.12	1.81	7|4	11	5.5	746	BOP1_HUMAN
NSP13	Q9Y4B5	MTCL1	19|15	34	17.0	2	7|5|0|0|0|0|0|0|4|3|5|2	0.74	0.99	0.73	0.99	0.74	-0.13	3.0	0.01	14.83	6.4	7.56	12|12	24	12.0	1586	MTCL1_HUMAN
NSP13	Q9UNK9	ANGEL1	2|2	4	2.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.11	20.0	0.0	2.0	2.04	0.62	2|2	4	2.0	670	ANGE1_HUMAN
